id,country,continent,happiness,immigrant
539556,Malawi,Africa,4.07,0
417999,Libya,Africa,5.21,0
513095,Peru,South America,5.77,0
445158,Dominican Republic,North America,4.56,0
529625,Ireland,Europe,6.97,0
409250,Nigeria,Africa,5.33,0
332812,South Africa,Africa,5.19,0
34919,Mexico,North America,7.11,0
383679,Swaziland,Africa,4.86,0
294063,United Arab Emirates,Asia,7.39,0
261896,Australia,Australia,7.1,0
190112,Libya,Africa,5.09,0
495714,Yemen,Asia,4.12,0
476299,Sudan,Africa,4.36,0
471372,Lebanon,Asia,4.86,0
372136,Estonia,Europe,5.73,0
140402,Bulgaria,Europe,3.99,0
376489,Mauritania,Africa,4.87,0
375101,Egypt,Africa,4.49,1
48071,Bahrain,Asia,5.33,0
529598,India,Asia,5.05,0
288705,Egypt,Africa,4.53,0
443456,Denmark,Europe,7.36,0
277903,Trinidad and Tobago,North America,6.63,0
30136,Mauritius,Africa,5.6,0
141170,Lebanon,Asia,5.1,0
521969,Kuwait,Asia,6.84,0
247719,Kuwait,Asia,6.23,0
95869,Nigeria,Africa,5.1,0
208004,Slovakia,Europe,5.8,0
90577,Congo-Kinshasa,Africa,4.57,0
355964,Switzerland,Europe,7.55,0
184954,Jordan,Asia,5.37,0
236971,Madagascar,Africa,4.11,0
325697,Kyrgyzstan,Asia,4.86,0
88624,Suriname,Asia,6.5,0
381900,Suriname,Asia,5.91,0
379930,Congo-Brazzaville,Africa,4.45,0
7055,Lebanon,Asia,5.1,1
235381,Algeria,Africa,5.38,0
476448,Zimbabwe,Africa,4.69,0
448237,Kyrgyzstan,Asia,5,0
375210,Niger,Africa,4.21,0
226240,Lesotho,Africa,4.91,0
416687,Ireland,Europe,7.02,0
391965,Zimbabwe,Africa,4.78,0
565657,Mauritania,Africa,4.62,0
317845,Suriname,Asia,6.48,1
378969,Ireland,Europe,7.04,0
592685,North Cyprus,Europe,5.7,1
459551,Mozambique,Africa,4.95,0
268946,United Kingdom,Europe,6.93,0
2213,New Zealand,Australia,6.97,0
350043,Kenya,Africa,4.57,0
460635,Japan,Asia,5.84,0
545220,Norway,Europe,7.91,1
407283,Philippines,Asia,4.8,0
270733,Hungary,Europe,4.57,0
238113,Romania,Europe,4.89,0
417310,Niger,Africa,4.22,0
432760,Afghanistan,Asia,4.04,0
491966,China,Asia,5.01,0
281972,Azerbaijan,Asia,4.67,0
378491,Swaziland,Africa,5.02,0
256650,Pakistan,Asia,5.42,0
59617,Switzerland,Europe,7.36,0
252311,Belgium,Europe,6.89,0
409593,Guatemala,North America,6.32,0
528359,Kazakhstan,Asia,5.55,0
399405,Dominican Republic,North America,4.6,0
236087,Bangladesh,Asia,4.7,0
482340,Lithuania,Europe,5.66,0
54753,Libya,Africa,5.48,0
152648,Thailand,Asia,6.26,0
338527,United Arab Emirates,Asia,6.92,0
144732,Uruguay,South America,6.54,0
305835,Latvia,Europe,4.69,1
221685,Finland,Europe,7.29,0
123884,Central African Republic,Africa,3.75,0
544929,Ecuador,South America,6.12,0
386466,Lebanon,Asia,4.84,0
553781,Senegal,Africa,3.87,0
431133,United Kingdom,Europe,6.97,0
519389,Israel,Asia,7.22,0
98416,Nepal,Asia,3.94,0
27879,Armenia,Asia,4.11,0
282554,Ireland,Europe,7.01,1
498780,Serbia,Europe,5.01,0
317117,Uruguay,South America,6.31,0
207661,Morocco,Africa,4.95,0
382974,Libya,Africa,5.36,0
216950,Congo-Kinshasa,Africa,4.66,0
134827,Syria,Asia,4.26,0
246150,Mozambique,Africa,5.26,0
203853,Swaziland,Africa,4.99,0
179931,Iraq,Asia,4.46,0
468404,Mali,Africa,4.4,0
358081,Bolivia,South America,5.74,0
43188,Laos,Asia,4.88,0
569740,Angola,Africa,5.87,0
268562,Angola,Africa,5.38,0
318738,Ukraine,Europe,5.21,0
149175,Mauritania,Africa,5.13,0
214734,Lesotho,Africa,5.16,0
208563,Bahrain,Asia,5.43,0
508127,Benin,Africa,3.31,0
344150,Qatar,Asia,6.77,0
537805,North Cyprus,Europe,5.31,0
395293,Zambia,Africa,5.35,0
386596,Georgia,Asia,4.12,0
335644,Nigeria,Africa,5.16,0
49259,Uzbekistan,Asia,5.78,0
388612,Angola,Africa,5.54,0
101607,Dominican Republic,North America,5.05,0
458453,Iran,Asia,5.04,0
170538,Guatemala,North America,6.01,0
440062,Kazakhstan,Asia,5.65,0
232429,Portugal,Europe,5.39,0
490221,Argentina,South America,6.74,1
494456,Ecuador,South America,5.48,1
280636,Cyprus,Europe,6.56,0
458284,Austria,Europe,7.57,1
451669,Chile,South America,6.56,0
486255,Singapore,Asia,6.71,0
314030,Serbia,Europe,5.12,0
144206,Bulgaria,Europe,3.62,0
432013,Norway,Europe,7.64,0
232223,Mongolia,Asia,4.95,0
80344,Afghanistan,Asia,4.11,0
210337,Croatia,Europe,5.8,0
587720,South Africa,Africa,4.73,0
222121,Syria,Asia,3.76,0
390405,Netherlands,Europe,7.47,0
22260,Afghanistan,Asia,3.94,0
369955,Azerbaijan,Asia,4.75,1
445178,Liberia,Africa,4.2,0
502927,Taiwan,Asia,6.28,1
100120,Moldova,Europe,5.61,0
595793,Kyrgyzstan,Asia,4.73,0
229819,Botswana,Africa,4.31,0
452710,Malta,Europe,5.76,0
491944,Albania,Europe,5.28,0
46295,Suriname,Asia,6.28,0
477440,Malawi,Africa,4.01,0
566828,Cameroon,Africa,4.36,0
272032,Bangladesh,Asia,4.51,0
246703,Congo-Brazzaville,Africa,4.3,0
519018,Georgia,Asia,4.22,0
151713,Honduras,North America,5.02,0
317260,Saudi Arabia,Asia,6.17,0
443801,Libya,Africa,5.61,0
69131,Croatia,Europe,5.52,1
79956,Belgium,Europe,7.04,1
33004,Azerbaijan,Asia,4.84,0
404925,Malawi,Africa,4.23,0
59678,Azerbaijan,Asia,4.49,0
379337,Romania,Europe,5.02,1
441969,Suriname,Asia,6.16,0
139767,Brazil,South America,6.82,0
293973,Kuwait,Asia,6.41,0
259076,Syria,Asia,3.79,0
382362,Afghanistan,Asia,4.24,0
255983,Malta,Europe,5.78,0
189505,Estonia,Europe,5.38,0
490373,Switzerland,Europe,7.87,0
142619,Myanmar,Asia,4.71,0
329226,Sierra Leone,Africa,4.21,0
500081,Palestinian Territories,Asia,4.44,0
37019,Mauritania,Africa,4.81,0
55396,United Arab Emirates,Asia,6.97,0
127705,Zambia,Africa,5,0
397291,Belarus,Europe,5.68,0
403447,Pakistan,Asia,5.4,1
193252,Oman,Asia,6.68,0
149637,Austria,Europe,7.38,0
106829,Lithuania,Europe,5.31,1
420749,Serbia,Europe,4.91,0
521540,Italy,Europe,5.71,1
171718,Ghana,Africa,5.2,0
213581,Palestinian Territories,Asia,4.89,0
356231,Guatemala,North America,6.37,1
494879,Mexico,North America,6.82,0
282846,Zimbabwe,Africa,4.98,0
452585,Guinea,South America,3.81,0
485797,Malaysia,Asia,5.91,0
23558,Jordan,Asia,5.68,0
14766,Burundi,Africa,3.83,0
517625,Algeria,Africa,5.2,1
137592,Bosnia and Herzegovina,Europe,4.87,1
64020,Iceland,Europe,7.15,0
486662,United States,North America,7.34,0
398439,Israel,Asia,7.36,0
461490,Mauritius,Africa,5.26,0
78752,Australia,Australia,7.44,0
381211,Somaliland region,Africa,4.99,0
591704,Serbia,Europe,4.71,0
141198,Israel,Asia,7.16,0
200548,Canada,North America,7.23,1
323494,Russia,Europe,5.47,0
218638,Ghana,Africa,5.02,0
444454,Iraq,Asia,4.83,0
409419,Luxembourg,Europe,7.07,0
522490,Australia,Australia,7.62,0
66179,Portugal,Europe,4.95,1
164331,Spain,Europe,6.42,0
157610,Mozambique,Africa,4.81,0
432968,Syria,Asia,3.96,0
290897,Yemen,Asia,4.05,0
116197,Burkina Faso,Africa,4.38,1
148596,Afghanistan,Asia,3.9,0
236544,Egypt,Africa,4.12,0
485780,Vietnam,Asia,5.33,1
576703,Tanzania,Africa,4.02,0
183945,Ukraine,Europe,4.72,0
342208,Vietnam,Asia,5.35,0
149045,Slovenia,Europe,6.04,0
461633,Albania,Europe,5.47,0
492301,Djibouti,Africa,4.73,0
201742,Mauritania,Africa,4.73,0
503635,Mongolia,Asia,4.74,1
239641,Palestinian Territories,Asia,4.62,0
558304,Kosovo,Europe,5.55,1
546702,Tunisia,Africa,4.75,0
356509,Philippines,Asia,5.02,0
297560,Mauritius,Africa,5.61,0
302922,France,Europe,6.91,1
230450,France,Europe,6.67,0
117702,Hong Kong,Asia,5.64,1
227086,Mali,Africa,4.55,0
451193,Spain,Europe,6.36,0
477196,Kosovo,Europe,5.42,0
180437,Iraq,Asia,5.22,0
387100,Palestinian Territories,Asia,4.73,0
438359,Burundi,Africa,3.33,0
490783,Bolivia,South America,6.22,0
404741,Mauritius,Africa,5.49,0
573577,Ghana,Africa,4.96,0
301280,Hong Kong,Asia,5.38,0
305485,United Arab Emirates,Asia,7.18,0
237772,Argentina,South America,6.8,1
553667,Sweden,Europe,7.28,0
280751,Mali,Africa,4.21,0
105970,Ghana,Africa,5.29,0
110023,Azerbaijan,Asia,4.22,0
92080,Rwand2a4,Africa,3.64,0
245696,China,Asia,5.07,0
189634,Lebanon,Asia,4.74,0
514662,Japan,Asia,6.15,0
355003,Jordan,Asia,5.16,0
569042,Pakistan,Asia,5.26,0
453043,Armenia,Asia,4.69,0
545907,Mauritius,Africa,5.69,0
571127,Central African Republic,Africa,3.85,0
460233,Argentina,South America,6.41,0
279923,Sri Lanka,Asia,4.26,0
556070,Swaziland,Africa,4.85,0
301644,Latvia,Europe,4.92,0
456504,Chad,Africa,4.11,0
449772,Oman,Asia,6.68,0
411550,Peru,South America,5.68,0
359218,Spain,Europe,6.46,0
58994,Singapore,Asia,6.47,0
84598,Sierra Leone,Africa,4.29,0
383316,Jordan,Asia,5.58,0
276599,Bolivia,South America,5.8,0
404176,New Zealand,Australia,7.5,0
105323,United Arab Emirates,Asia,7.52,0
574587,Italy,Europe,5.88,1
515940,Myanmar,Asia,4.4,0
45072,Sierra Leone,Africa,4.31,0
473071,Denmark,Europe,7.6,0
411310,Romania,Europe,4.88,1
166962,Vietnam,Asia,5.57,0
141439,Madagascar,Africa,3.87,0
163957,Liberia,Africa,4.22,1
465182,Honduras,North America,5.19,0
331306,Ecuador,South America,5.75,0
239244,Myanmar,Asia,4.45,0
163975,Thailand,Asia,6.32,1
106085,Azerbaijan,Asia,4.57,0
254982,Portugal,Europe,4.89,0
585843,Tajikistan,Asia,4.23,0
159583,Tanzania,Africa,3.62,0
259932,Sudan,Africa,4.71,0
318063,Qatar,Asia,6.3,0
271041,Yemen,Asia,4.03,0
534617,Ethiopia,Africa,4.67,0
523851,Bosnia and Herzegovina,Europe,4.73,0
275425,Albania,Europe,5.68,0
324777,Italy,Europe,5.64,0
186976,Turkmenistan,Asia,5.5,1
347710,Cambodia,Asia,3.98,0
166191,Panama,North America,7.21,0
343216,Sierra Leone,Africa,4.2,0
527232,Guinea,South America,3.72,0
201197,Jamaica,North America,5.17,0
343313,Burundi,Africa,3.92,0
178279,Burkina Faso,Africa,4.38,1
303432,El Salvador,North America,5.99,0
582301,Yemen,Asia,4.17,0
518707,Australia,Australia,7.28,0
367747,Switzerland,Europe,7.66,0
231223,Guinea,South America,3.77,1
68235,Trinidad and Tobago,North America,6.77,0
297863,Paraguay,South America,5.88,0
169837,Cambodia,Asia,4.08,0
429033,Brazil,South America,6.67,0
527060,Azerbaijan,Asia,4.72,0
392012,Angola,Africa,5.43,1
269639,Niger,Africa,4.17,0
273513,Russia,Europe,5.54,0
528428,Portugal,Europe,5.43,0
285826,Serbia,Europe,5.01,0
592829,Spain,Europe,6.32,0
77969,Lebanon,Asia,5.12,0
39218,Germany,Europe,6.53,0
414146,Turkmenistan,Asia,5.47,0
425488,Central African Republic,Africa,3.21,0
278469,Finland,Europe,7.61,0
486651,Norway,Europe,7.43,1
230058,El Salvador,North America,6,0
226062,Taiwan,Asia,6.16,0
120657,Liberia,Africa,3.97,0
15521,Zambia,Africa,4.87,1
200027,Moldova,Europe,5.85,0
241118,Turkmenistan,Asia,5.39,0
196849,China,Asia,5.05,0
406458,Montenegro,Europe,5.01,0
492225,Peru,South America,5.62,0
117890,Saudi Arabia,Asia,6.86,0
87297,Honduras,North America,4.89,0
528016,Malta,Europe,6.02,0
555563,Spain,Europe,6.08,0
221013,Syria,Asia,3.97,0
300724,Madagascar,Africa,4.12,0
538557,Mongolia,Asia,4.91,1
599840,Canada,North America,7.52,0
535612,Somaliland region,Africa,4.97,0
247578,United Arab Emirates,Asia,7.28,0
503625,Ethiopia,Africa,4.66,0
479497,Iran,Asia,4.53,0
83974,Somaliland region,Africa,4.87,0
41965,Bahrain,Asia,5.3,0
248116,Finland,Europe,7.47,0
464446,Philippines,Asia,4.74,0
145439,Sweden,Europe,7.53,0
159794,Chile,South America,6.42,0
42163,Bangladesh,Asia,4.58,0
348094,Chile,South America,6.97,0
52570,Mauritius,Africa,5.72,0
322754,Niger,Africa,3.97,0
167772,Paraguay,South America,5.78,0
271983,Iceland,Europe,7.19,0
99548,Moldova,Europe,5.9,0
354217,Kazakhstan,Asia,5.4,0
88777,Czech Republic,Europe,6.23,0
513905,Chad,Africa,3.96,0
493366,Burkina Faso,Africa,3.94,0
204944,Uzbekistan,Asia,5.24,0
360038,Peru,South America,5.94,0
271627,Estonia,Europe,5.4,0
150497,Brazil,South America,6.57,0
555301,Hong Kong,Asia,5.2,0
145845,Romania,Europe,5.05,1
134855,Lebanon,Asia,4.77,0
99266,Gabon,Africa,4.26,0
17634,Moldova,Europe,5.41,1
465197,South Korea,Asia,6.33,0
290874,Austria,Europe,7.63,0
106210,South Africa,Africa,4.82,0
515641,Belarus,Europe,5.66,0
437456,Ecuador,South America,5.89,0
130051,Mali,Africa,4.37,0
566076,Bahrain,Asia,5.11,0
94743,Gabon,Africa,3.86,0
323742,Togo,Africa,2.97,0
291153,Uruguay,South America,6.62,1
580613,Tunisia,Africa,5,0
242801,Luxembourg,Europe,6.86,0
458593,Burkina Faso,Africa,4.3,0
496265,Mexico,North America,7.05,0
504238,Peru,South America,5.96,0
77555,Libya,Africa,5.05,0
150639,Laos,Asia,5.07,1
346194,Gabon,Africa,4.19,0
52343,Jordan,Asia,5.77,0
112099,Swaziland,Africa,5,0
335538,Spain,Europe,5.97,0
188491,Ecuador,South America,5.81,0
432989,Albania,Europe,5.95,0
249472,Suriname,Asia,6.09,0
309270,Singapore,Asia,6.37,0
216349,Kenya,Africa,4.26,0
280621,Somaliland region,Africa,4.86,0
106824,Serbia,Europe,4.69,0
80028,Oman,Asia,6.98,0
515713,Switzerland,Europe,7.58,0
7013,Nigeria,Africa,5.22,0
475657,Colombia,South America,6.59,1
542928,Hong Kong,Asia,5.51,0
100786,Qatar,Asia,6.73,0
123720,Cameroon,Africa,4.61,0
309272,Somaliland region,Africa,5.11,0
468123,Austria,Europe,7.21,0
324221,Finland,Europe,7.52,0
3518,Ukraine,Europe,5.22,0
280946,Burkina Faso,Africa,4.32,0
230678,Algeria,Africa,5.07,0
479647,Turkmenistan,Asia,5.62,0
208468,Malaysia,Asia,5.99,1
205780,Burkina Faso,Africa,4.18,0
86183,Mali,Africa,4.12,1
80664,Zimbabwe,Africa,4.86,0
247173,Libya,Africa,5.42,0
586532,Mozambique,Africa,4.98,0
101746,Malaysia,Asia,5.53,0
269347,Paraguay,South America,5.58,0
407465,Belgium,Europe,7.1,0
40398,Malawi,Africa,4.13,0
561843,Indonesia,Asia,5.34,0
299391,Sweden,Europe,7.71,0
110945,Cambodia,Asia,4.08,0
103487,Armenia,Asia,4.42,0
235154,Indonesia,Asia,5.13,0
64996,Burkina Faso,Africa,4.41,0
464620,Albania,Europe,5.61,0
267184,Belgium,Europe,7.1,0
13597,Singapore,Asia,6.72,0
440951,Armenia,Asia,4.19,0
129656,Mauritania,Africa,4.65,0
174174,Guinea,South America,3.76,0
127663,Botswana,Africa,3.84,0
208513,Niger,Africa,4.14,0
446214,Romania,Europe,5.18,0
480701,Netherlands,Europe,7.53,0
424850,Jordan,Asia,5.15,0
561613,Swaziland,Africa,5.04,0
179151,Latvia,Europe,4.7,0
447036,Turkmenistan,Asia,5.49,0
476667,South Africa,Africa,4.99,0
531977,Malawi,Africa,4.54,1
87682,Malaysia,Asia,5.43,0
271057,Uzbekistan,Asia,5.4,0
298240,Turkey,Asia,5.66,0
147328,Laos,Asia,4.78,0
369857,Benin,Africa,3.34,1
468753,Turkey,Asia,5.3,0
159604,Central African Republic,Africa,3.64,0
383752,Switzerland,Europe,7.81,1
234509,Georgia,Asia,4.11,0
203195,North Cyprus,Europe,5.33,1
550724,Lebanon,Asia,4.88,0
481058,Paraguay,South America,5.57,0
268626,Mali,Africa,4.12,0
313814,Azerbaijan,Asia,4.94,0
72599,Bahrain,Asia,5.64,0
310183,Haiti,North America,4.1,0
462587,Mali,Africa,3.92,0
81239,Argentina,South America,6.45,0
265572,Egypt,Africa,4,0
131916,Venezuela,South America,7.09,1
288012,Singapore,Asia,6.65,0
437169,Turkey,Asia,5.39,0
210542,Chad,Africa,4.27,0
532497,Congo-Kinshasa,Africa,4.42,0
22711,Albania,Europe,5.71,0
254069,Thailand,Asia,6.55,0
200634,Ukraine,Europe,5.08,0
245742,Myanmar,Asia,4.5,0
303797,Libya,Africa,5.46,0
468602,Honduras,North America,5.13,0
437966,Albania,Europe,5.57,0
149851,Congo-Kinshasa,Africa,4.63,0
518274,Chile,South America,6.95,0
276067,Pakistan,Asia,5.13,0
219196,Azerbaijan,Asia,4.64,0
33265,Singapore,Asia,6.44,0
413649,Rwand2a4,Africa,3.84,0
32711,Netherlands,Europe,7.56,0
228238,Bangladesh,Asia,4.76,0
462091,Macedonia,Europe,4.5,0
383780,Uruguay,South America,6.34,0
213778,Paraguay,South America,5.46,0
27447,Congo-Brazzaville,Africa,4.52,0
216041,Paraguay,South America,5.67,1
104261,Jordan,Asia,5.3,0
266920,Burkina Faso,Africa,4.55,0
594416,Turkey,Asia,5.62,0
406058,Germany,Europe,6.49,0
448068,Nepal,Asia,4.19,0
525536,Switzerland,Europe,7.55,0
447185,Mali,Africa,4.51,0
341460,Australia,Australia,7.49,0
111373,Romania,Europe,4.91,0
585577,Uganda,Africa,4.75,0
480268,Brazil,South America,6.72,0
451983,Cameroon,Africa,4.17,0
396048,Ireland,Europe,6.97,0
61896,Ethiopia,Africa,4.63,0
88691,Saudi Arabia,Asia,6.47,0
4490,Ukraine,Europe,5.21,0
42144,Malawi,Africa,3.96,0
437193,Togo,Africa,2.68,0
150493,Jamaica,North America,5.54,0
304343,New Zealand,Australia,7.09,0
267083,Georgia,Asia,4.07,0
113986,Germany,Europe,6.82,1
352515,South Korea,Asia,6.37,0
363334,Algeria,Africa,5.49,0
411610,Burundi,Africa,3.61,0
528935,Malta,Europe,5.99,0
409453,New Zealand,Australia,7.16,0
309431,Kuwait,Asia,6.44,1
552037,Somaliland region,Africa,5,0
66906,China,Asia,4.97,0
499132,Slovenia,Europe,6.15,0
337205,Liberia,Africa,4.28,0
14550,Malta,Europe,6.3,0
28737,Iceland,Europe,7.23,0
55572,Malta,Europe,5.79,0
414128,Malta,Europe,6.1,0
418645,Bangladesh,Asia,4.82,1
508447,Philippines,Asia,4.81,0
74853,Congo-Kinshasa,Africa,4.74,0
236968,Palestinian Territories,Asia,4.59,0
485353,Panama,North America,7.08,0
178930,Turkey,Asia,5.17,0
119324,Tunisia,Africa,4.52,0
493257,Mozambique,Africa,5.06,0
414760,Sudan,Africa,4.6,0
320368,Cyprus,Europe,6.65,1
213924,Tanzania,Africa,3.62,0
68716,Thailand,Asia,6.29,0
564990,Philippines,Asia,4.6,0
417994,Malaysia,Asia,5.8,0
273341,North Cyprus,Europe,5.31,0
96706,Afghanistan,Asia,4.06,0
365051,Guatemala,North America,5.86,0
375028,Pakistan,Asia,5.27,0
352305,North Cyprus,Europe,5.81,0
565994,Mali,Africa,4.65,0
258476,Slovakia,Europe,6.15,0
392602,Malta,Europe,6.01,0
220059,Greece,Europe,5.73,0
133172,Senegal,Africa,4.25,0
522462,Argentina,South America,6.33,1
531844,Tanzania,Africa,3.51,0
532877,Iran,Asia,4.85,0
442829,Jamaica,North America,5.46,0
338022,Niger,Africa,4.43,1
175243,Hungary,Europe,4.84,0
68789,Jordan,Asia,5.34,0
325794,Iran,Asia,4.7,0
371114,Cameroon,Africa,4.42,0
133458,Dominican Republic,North America,5.04,0
107607,Luxembourg,Europe,7.32,0
13818,Laos,Asia,4.82,0
316213,Suriname,Asia,6.25,0
579949,Netherlands,Europe,7.69,0
129466,Sierra Leone,Africa,4.42,0
379987,Greece,Europe,5.37,0
148543,Djibouti,Africa,4.71,1
345572,Albania,Europe,5.64,1
497403,Myanmar,Asia,4.43,0
503807,Montenegro,Europe,5.39,1
455595,Bulgaria,Europe,4.02,0
433451,Israel,Asia,7.32,0
103900,Indonesia,Asia,5.38,0
361905,Italy,Europe,6.25,0
364023,Honduras,North America,5.23,0
309087,Senegal,Africa,3.62,0
303918,Panama,North America,6.88,0
567915,United States,North America,7.28,0
114422,Bolivia,South America,5.81,1
580179,Ecuador,South America,6.12,0
186787,Panama,North America,7,0
347867,Indonesia,Asia,5.37,0
463507,Slovakia,Europe,5.79,0
596791,Mozambique,Africa,4.56,0
32725,Afghanistan,Asia,4.13,1
352123,Panama,North America,7.18,0
108416,Oman,Asia,6.85,0
589579,Tanzania,Africa,3.85,0
338885,Venezuela,South America,7.09,0
13605,Burkina Faso,Africa,4.36,0
322257,Mali,Africa,4.13,0
20774,Egypt,Africa,4.57,0
249931,Burkina Faso,Africa,4.66,0
572557,Congo-Kinshasa,Africa,4.73,0
166880,Vietnam,Asia,5.75,1
188837,Luxembourg,Europe,7.4,0
504173,India,Asia,5,1
502156,Syria,Asia,3.63,0
192582,Qatar,Asia,6.79,1
199197,Iraq,Asia,4.9,0
181263,Azerbaijan,Asia,4.47,0
496618,Trinidad and Tobago,North America,6.47,0
578806,China,Asia,5,0
366110,Moldova,Europe,5.66,0
407355,Peru,South America,6.05,1
589223,Australia,Australia,7.29,1
486020,Malaysia,Asia,5.92,0
509364,Philippines,Asia,5.07,0
114937,Lesotho,Africa,4.94,0
22531,Niger,Africa,4.27,1
74975,Latvia,Europe,5.11,0
232583,Hungary,Europe,4.6,0
68984,Armenia,Asia,4.18,0
98261,Colombia,South America,6.68,1
70880,Congo-Brazzaville,Africa,4.33,1
175278,Ukraine,Europe,5.1,0
64757,Madagascar,Africa,3.94,0
2106,Spain,Europe,6.35,0
94751,Luxembourg,Europe,7.09,1
282442,Austria,Europe,7.3,0
57271,Serbia,Europe,5.16,0
579700,Hungary,Europe,4.66,0
358116,Guinea,South America,3.65,0
348865,Romania,Europe,4.93,0
569654,Central African Republic,Africa,3.59,0
465167,Congo-Brazzaville,Africa,4.19,0
331507,Bangladesh,Asia,4.7,1
439688,Hong Kong,Asia,5.59,0
64720,Poland,Europe,6.05,0
404439,Switzerland,Europe,7.94,0
301048,Hungary,Europe,4.65,0
166678,Thailand,Asia,6.63,0
467972,Tunisia,Africa,4.86,0
220150,Lithuania,Europe,5.4,0
276079,Yemen,Asia,4.18,0
306830,Mexico,North America,6.82,0
535418,Thailand,Asia,6.56,1
287955,Cameroon,Africa,4.47,1
281207,Syria,Asia,3.89,0
86277,Canada,North America,7.76,1
337911,Madagascar,Africa,3.95,0
285778,Latvia,Europe,5.42,1
10596,Cambodia,Asia,3.82,0
543072,Botswana,Africa,3.97,0
357777,Lithuania,Europe,5.37,1
178742,Somaliland region,Africa,4.88,0
96571,Czech Republic,Europe,6.5,0
283858,Philippines,Asia,5.26,0
309135,Iran,Asia,4.53,0
14179,Burkina Faso,Africa,4.21,0
319610,Peru,South America,5.87,1
451880,Burundi,Africa,4.09,0
587492,Angola,Africa,5.75,0
166854,Estonia,Europe,5.09,0
476988,Niger,Africa,4.04,0
31313,United Arab Emirates,Asia,7.33,1
302759,Greece,Europe,5.33,0
430264,Botswana,Africa,4.26,0
234244,Zimbabwe,Africa,5.04,0
236071,Cameroon,Africa,4.18,0
505025,Ireland,Europe,7.2,0
39315,Nigeria,Africa,5.57,0
167429,Qatar,Asia,6.43,0
532614,India,Asia,4.37,0
164056,Malta,Europe,5.84,0
289905,El Salvador,North America,6.04,0
233474,Romania,Europe,5.21,0
375009,Netherlands,Europe,7.37,0
8618,India,Asia,4.42,0
183786,Somaliland region,Africa,4.87,1
109989,Zimbabwe,Africa,4.77,0
328533,Malta,Europe,5.62,0
521949,Malta,Europe,5.97,0
505249,South Korea,Asia,6.22,0
517388,Yemen,Asia,3.84,0
339859,Benin,Africa,3.28,0
237757,Netherlands,Europe,7.51,0
102182,Japan,Asia,5.98,0
39621,Netherlands,Europe,7.49,0
557838,Laos,Asia,4.98,0
591393,Canada,North America,7.55,1
556209,Cameroon,Africa,4.12,0
322274,Somaliland region,Africa,4.74,0
422851,Vietnam,Asia,5.31,0
237838,Qatar,Asia,6.69,0
78192,Kuwait,Asia,6.16,0
20762,Poland,Europe,5.43,0
282581,Indonesia,Asia,5.34,0
391429,Tunisia,Africa,4.78,1
456490,Brazil,South America,6.88,0
205942,South Africa,Africa,5.14,1
41765,Singapore,Asia,6.44,0
125427,Moldova,Europe,5.72,0
124365,Serbia,Europe,5.02,0
130174,Nigeria,Africa,5.36,0
208963,Cameroon,Africa,4.66,0
541809,Kuwait,Asia,6.62,0
232884,Bolivia,South America,5.96,0
259088,Cambodia,Asia,3.99,0
311029,Panama,North America,6.84,0
353160,Turkey,Asia,5.52,0
563161,Georgia,Asia,4.1,0
594330,Zambia,Africa,5.34,0
533182,Guinea,South America,3.83,0
574911,Bosnia and Herzegovina,Europe,4.79,0
355695,South Korea,Asia,6.46,1
29572,Thailand,Asia,6.46,0
296060,United Arab Emirates,Asia,7.04,0
32341,Guatemala,North America,5.91,0
135396,Tanzania,Africa,3.69,0
38174,Croatia,Europe,5.56,0
459095,Chad,Africa,4.43,0
323239,Syria,Asia,3.94,0
115000,Hong Kong,Asia,5.23,0
107780,Taiwan,Asia,6.06,0
249296,Malawi,Africa,4.04,0
246673,Algeria,Africa,5.38,0
239216,Yemen,Asia,3.69,0
358286,Switzerland,Europe,7.92,1
342159,Kosovo,Europe,5.44,0
135572,Senegal,Africa,3.86,0
22847,Japan,Asia,5.98,0
476821,Morocco,Africa,4.57,0
161364,Niger,Africa,4.15,0
260429,Tunisia,Africa,4.5,0
201411,Croatia,Europe,5.79,0
33169,Italy,Europe,6.1,0
378656,Uzbekistan,Asia,6.03,0
496753,Azerbaijan,Asia,4.89,0
73156,Guinea,South America,3.78,0
136748,Sudan,Africa,4.39,0
290327,Guatemala,North America,5.97,0
110597,Ghana,Africa,5.16,0
353338,Cyprus,Europe,6.4,0
125242,Congo-Kinshasa,Africa,4.64,0
298624,Zimbabwe,Africa,4.7,0
57787,Congo-Kinshasa,Africa,4.66,1
211539,Ghana,Africa,5.15,0
469432,Rwand2a4,Africa,4.11,0
87808,Kazakhstan,Asia,5.5,0
24019,Albania,Europe,5.35,0
126802,Kuwait,Asia,6.43,0
268611,Lebanon,Asia,5.2,0
508236,Philippines,Asia,4.64,0
473392,Kosovo,Europe,4.93,0
547116,Argentina,South America,6.41,0
182580,Denmark,Europe,7.86,1
116611,Colombia,South America,6.57,0
168390,Peru,South America,5.79,0
56544,Comoros,Oceania,3.92,0
37113,Montenegro,Europe,5.14,0
118945,Lithuania,Europe,5.22,0
390729,Colombia,South America,6.43,0
384717,Bahrain,Asia,5.15,1
119735,Malta,Europe,5.97,0
174416,Mali,Africa,4.67,0
357180,Greece,Europe,5.33,0
26270,Kazakhstan,Asia,5.75,1
383291,Libya,Africa,5.24,0
584863,Yemen,Asia,4.02,0
14456,Denmark,Europe,7.67,0
510637,Benin,Africa,3.32,0
